"중소단체
계약번호",변경회차,단체계약명,지원구분,보험계약자,등록건수,대상건수,제외건수,신청일,확정일,보험계약기간,진행상태,기업규모,"일괄가입
방식여부",부서,담당자,대표지원기관,"지원
진행상태"
1125040014,0,[추가] 2025년 천안시 단체보험 피보험자 추가_1차,단기수출보험(단체보험) 일반,천안시청,1,1,0,2025.04.25,2025.04.25,2025.05.01 ~ 2026.04.19,확정완료,중소중견기업,N,천안출장소,신예선,천안시청,지원완료
1125040013,0,2025년 무역협회 8-1차 단체보험,단기수출보험(단체보험) 일반,(사)한국무역협회,3,3,0,2025.04.23,2025.04.23,2025.05.07 ~ 2026.04.30,확정완료,중소중견기업,N,수출기업화팀,고준혁,한국무역협회,지원완료
1125040012,0,2025년 무역협회 8차 단체보험(소액한도),단기수출보험(단체보험) 소규모,(사)한국무역협회,5,4,1,2025.04.22,2025.04.22,2025.05.01 ~ 2026.04.30,확정완료,중소중견기업,N,수출기업화팀,고준혁,한국무역협회,지원완료
1125040011,1,[계약추가]2025년 무역협회 8차 단체보험,단기수출보험(단체보험) 일반,(사)한국무역협회,1,1,0,2025.04.24,2025.04.24,2025.05.01 ~ 2026.04.30,확정완료,중소중견기업,N,수출기업화팀,고준혁,한국무역협회,지원완료
1125040011,0,2025년 무역협회 8차 단체보험,단기수출보험(단체보험) 일반,(사)한국무역협회,19,17,2,2025.04.22,2025.04.22,2025.05.01 ~ 2026.04.30,확정완료,중소중견기업,N,수출기업화팀,고준혁,한국무역협회,지원완료
1125040010,0,2025년 aT 4월 단체보험,단기수출보험(단체보험) 일반,한국농수산식품유통공사,24,13,11,2025.04.17,2025.04.17,2025.04.20 ~ 2026.04.19,확정완료,중소중견기업,N,수출기업화팀,고준혁,aT(한국농수산식품유통공사),지원완료
1125040009,0,2025년 천안시청 단체보험 갱신,단기수출보험(단체보험) 일반,천안시청,101,101,0,2025.04.16,2025.04.16,2025.04.20 ~ 2026.04.19,확정완료,중소중견기업,N,천안출장소,신예선,천안시청,지원완료
1125040008,0,2025년 무역협회 7차 단체보험,단기수출보험(단체보험) 일반,(사)한국무역협회,19,12,7,2025.04.10,2025.04.10,2025.04.16 ~ 2026.04.15,확정완료,중소중견기업,N,수출기업화팀,고준혁,한국무역협회,지원완료
1125040007,0,2025년 무역협회 7차 단체보험(소액한도),단기수출보험(단체보험) 소규모,(사)한국무역협회,6,2,4,2025.04.10,2025.04.10,2025.04.16 ~ 2026.04.15,확정완료,중소중견기업,N,수출기업화팀,고준혁,한국무역협회,지원완료
1125040006,0,2025 성남시 단체보험 (3월),단기수출보험(단체보험) 일반,성남시청,15,14,1,2025.04.09,2025.04.09,2025.03.19 ~ 2026.03.18,확정완료,중소중견기업,N,경기남부지사,길연경,성남시청,지원완료
1125040005,0,2025년 4월 파주시청 단체보험,단기수출보험(단체보험) 일반,파주시청,8,8,0,2025.04.08,2025.04.08,2025.04.01 ~ 2026.03.31,확정완료,중소중견기업,N,경기북부지사,최슬기,파주시청,지원완료
1125040004,0,2025년 4월 김포시청 단체보험,단기수출보험(단체보험) 일반,김포시청,5,5,0,2025.04.08,2025.04.08,2025.04.01 ~ 2026.03.31,확정완료,중소중견기업,N,경기북부지사,최슬기,김포시청,지원완료
1125040003,0,2025 부산광역시 단체보험 소규모,단기수출보험(단체보험) 소규모,부산광역시,232,232,0,2025.04.07,2025.04.07,2025.04.17 ~ 2026.04.16,확정완료,중소중견기업,N,부산지사,김현수,부산광역시청,지원완료
1125040002,0,2025 부산광역시 단체보험 일반,단기수출보험(단체보험) 일반,부산광역시,503,503,0,2025.04.07,2025.04.07,2025.04.17 ~ 2026.04.16,확정완료,중소중견기업,N,부산지사,김현수,부산광역시청,지원완료
1125040001,3,[계약추가] 2025년 3월 시흥산업진흥원 단체보험 (25년 7월 보험개시),단기수출보험(단체보험) 일반,재단법인 시흥산업진흥원,1,1,0,2025.06.30,2025.06.30,2025.07.01 ~ 2026.03.31,확정완료,중소중견기업,N,경기서부지사,김도현,시흥산업진흥원,지원완료
1125040001,2,[계약추가] 2025년 3월 시흥산업진흥원 단체보험 (25년 6월 보험개시),단기수출보험(단체보험) 일반,재단법인 시흥산업진흥원,6,6,0,2025.05.28,2025.05.28,2025.06.01 ~ 2026.03.31,확정완료,중소중견기업,N,경기서부지사,김도현,시흥산업진흥원,지원완료
1125040001,1,[계약추가] 2025년 3월 시흥산업진흥원 단체보험 (25년 5월 보험개시),단기수출보험(단체보험) 일반,재단법인 시흥산업진흥원,3,3,0,2025.04.29,2025.04.29,2025.05.01 ~ 2026.03.31,확정완료,중소중견기업,N,경기서부지사,김도현,시흥산업진흥원,지원완료
1125040001,0,2025년 3월 시흥산업진흥원 단체보험,단기수출보험(단체보험) 일반,재단법인 시흥산업진흥원,39,39,0,2025.04.01,2025.04.01,2025.04.01 ~ 2026.03.31,확정완료,중소중견기업,N,경기서부지사,김도현,시흥산업진흥원,지원완료
1125030022,0,[특약추가]2024년 충남도청 단체보험(4차),단기수출보험(단체보험) 일반,충청남도청,7,7,0,2025.03.31,2025.03.31,2025.04.01 ~ 2025.10.07,확정완료,중소중견기업,N,대전세종충남지사,장정란,충남도청,지원완료
1125030021,0,2025년 울산광역시청 일괄가입방식 단체보험(일반한도),단기수출보험(단체보험) 일반,울산광역시청,262,262,0,2025.03.31,2025.03.31,2025.04.01 ~ 2026.03.31,확정완료,중소중견기업,Y,울산지사,김서희,울산광역시청,지원완료
1125030020,0,2025년 울산광역시청 일괄가입방식 단체보험(소액한도),단기수출보험(단체보험) 소규모,울산광역시청,424,424,0,2025.03.31,2025.03.31,2025.04.01 ~ 2026.03.31,확정완료,중소중견기업,Y,울산지사,김서희,울산광역시청,지원완료
1125030019,0,2025년 울산광역시청 단체보험,단기수출보험(단체보험) 일반,울산광역시청,114,114,0,2025.03.31,2025.03.31,2025.04.01 ~ 2026.03.31,확정완료,중소중견기업,N,울산지사,김서희,울산광역시청,지원완료
1125030018,2,[계약추가] 2025년 3월 안산시 단체보험 (25년 7월 보험개시),단기수출보험(단체보험) 일반,안산시청,1,1,0,2025.06.30,2025.06.30,2025.07.01 ~ 2026.03.31,확정완료,중소중견기업,N,경기서부지사,김도현,안산시청,지원완료
1125030018,1,[계약추가] 2025년 3월 안산시 단체보험 (25년 6월 보험개시),단기수출보험(단체보험) 일반,안산시청,1,1,0,2025.05.29,2025.05.29,2025.06.01 ~ 2026.03.31,확정완료,중소중견기업,N,경기서부지사,김도현,안산시청,지원완료
1125030018,0,2025년 3월 안산시 단체보험,단기수출보험(단체보험) 일반,안산시청,39,39,0,2025.03.28,2025.03.28,2025.04.01 ~ 2026.03.31,확정완료,중소중견기업,N,경기서부지사,김도현,안산시청,지원완료
1125030017,0,2025년 4월 서울시청 단체보험 신규,단기수출보험(단체보험) 일반,서울시청,24,22,2,2025.03.27,2025.03.27,2025.04.01 ~ 2026.03.31,확정완료,중소중견기업,N,중앙지사,이창환,서울특별시청,지원완료
1125030016,0,2025년 창원시청 단체보험(1차),단기수출보험(단체보험) 일반,창원시청,10,10,0,2025.03.27,2025.03.27,2025.03.30 ~ 2026.03.29,확정완료,중소중견기업,N,경남지사,전보영,창원시청,지원완료
1125030015,0,2025년 인천광역시 단체보험(3차)_4월,단기수출보험(단체보험) 일반,인천광역시청,20,20,0,2025.03.27,2025.03.27,2025.04.01 ~ 2026.03.31,확정완료,중소중견기업,N,인천지사,정가연,인천광역시청,지원완료
1125030013,0,2025년 4월 서울시청 단체보험 갱신,단기수출보험(단체보험) 일반,서울시청,115,108,7,2025.03.27,2025.03.27,2025.04.01 ~ 2026.03.31,확정완료,중소중견기업,N,중앙지사,이창환,서울특별시청,지원완료
1125030012,0,2025년 무역협회 6-1차 단체보험,단기수출보험(단체보험) 일반,(사)한국무역협회,1,1,0,2025.03.27,2025.03.27,2025.03.26 ~ 2026.03.25,확정완료,중소중견기업,N,수출기업화팀,고준혁,한국무역협회,지원완료
1125030011,0,2025년 4월 안양산업진흥원 단체보험 (2차),단기수출보험(단체보험) 일반,안양산업진흥원,5,5,0,2025.03.26,2025.03.26,2025.04.28 ~ 2026.04.27,확정완료,중소중견기업,N,경기남부지사,신주영,안양시청,지원완료
1125030010,0,2025년 4월 안양산업진흥원 단체보험 (1차),단기수출보험(단체보험) 일반,안양산업진흥원,6,6,0,2025.03.26,2025.03.26,2025.04.01 ~ 2026.03.31,확정완료,중소중견기업,N,경기남부지사,신주영,안양시청,지원완료
1125030009,0,2025년 3월 안양산업진흥원 단체보험,단기수출보험(단체보험) 일반,안양산업진흥원,5,5,0,2025.03.26,2025.03.26,2025.03.20 ~ 2026.03.19,확정완료,중소중견기업,N,경기남부지사,신주영,안양시청,지원완료
1125030008,0,2025년 4월 화성시 단체보험,단기수출보험(단체보험) 일반,화성시청,12,12,0,2025.03.26,2025.03.26,2025.04.01 ~ 2026.03.31,확정완료,중소중견기업,N,경기남부지사,남영은,화성시청,지원완료
1125030007,0,2025년 3월 서울시청 단체보험 갱신,단기수출보험(단체보험) 일반,서울시청,6,5,1,2025.03.26,2025.03.26,2025.03.01 ~ 2026.02.28,확정완료,중소중견기업,N,중앙지사,이창환,서울특별시청,지원완료
1125030006,0,2024년 부천시 단체보험(1차)_4월,단기수출보험(단체보험) 일반,부천시청,1,1,0,2025.03.25,2025.03.25,2025.04.01 ~ 2026.03.31,확정완료,중소중견기업,N,인천지사,정가연,부천시청,지원완료
1125030005,0,2025년 무역협회 6차 단체보험(소액한도),단기수출보험(단체보험) 소규모,(사)한국무역협회,2,1,1,2025.03.20,2025.03.20,2025.04.01 ~ 2026.03.31,확정완료,중소중견기업,N,수출기업화팀,고준혁,한국무역협회,지원완료
1125030004,0,2025년 무역협회 6차 단체보험,단기수출보험(단체보험) 일반,(사)한국무역협회,20,18,2,2025.03.20,2025.03.20,2025.04.01 ~ 2026.03.31,확정완료,중소중견기업,N,수출기업화팀,고준혁,한국무역협회,지원완료
1125030003,0,2025년 무역협회 5차 단체보험(소액한도),단기수출보험(단체보험) 소규모,(사)한국무역협회,2,2,0,2025.03.11,2025.03.11,2025.03.16 ~ 2026.03.15,확정완료,중소중견기업,N,수출기업화팀,고준혁,한국무역협회,지원완료
1125030002,0,2025년 무역협회 5차 단체보험,단기수출보험(단체보험) 일반,(사)한국무역협회,22,12,10,2025.03.11,2025.03.11,2025.03.16 ~ 2026.03.15,확정완료,중소중견기업,N,수출기업화팀,고준혁,한국무역협회,지원완료
1125030001,0,[추가] 2024년 대구경북지사-하나은행 단체보험,단기수출보험(단체보험) 일반,하나은행 외환마케팅부,10,10,0,2025.03.10,2025.03.10,2025.03.14 ~ 2025.09.24,확정완료,중소중견기업,N,대구경북지사,박종은,하나은행,지원완료
1125020007,0,[계약추가] 2025년 제주특별자치도 단체보험 (2차),단기수출보험(단체보험) 일반,제주특별자치도청,7,7,0,2025.02.27,2025.02.27,2025.03.01 ~ 2026.01.31,확정완료,중소중견기업,N,제주지사,채수한,제주특별자치도청,지원완료
1125020006,0,2025년 인천광역시 단체보험(2차)_3월,단기수출보험(단체보험) 일반,인천광역시청,16,16,0,2025.02.26,2025.02.26,2025.03.01 ~ 2026.02.28,확정완료,중소중견기업,N,인천지사,정가연,인천광역시청,지원완료
1125020005,0,2025년 무역협회 4차 단체보험,단기수출보험(단체보험) 일반,(사)한국무역협회,4,3,1,2025.02.20,2025.02.20,2025.03.01 ~ 2026.02.28,확정완료,중소중견기업,N,수출기업화팀,고준혁,한국무역협회,지원완료
1125020004,3,[특약추가] 2025년 대전시청 단체보험(4차),단기수출보험(단체보험) 일반,대전광역시청,1,1,0,2025.07.30,2025.07.30,2025.08.01 ~ 2025.12.31,확정완료,중소중견기업,N,대전세종충남지사,김호수,대전광역시청,지원완료
1125020004,2,[특약추가] 2025년 대전시청 단체보험(3차),단기수출보험(단체보험) 일반,대전광역시청,3,1,2,2025.04.30,2025.04.30,2025.05.01 ~ 2025.12.31,확정완료,중소중견기업,N,대전세종충남지사,김호수,대전광역시청,지원완료
1125020004,1,[특약추가] 2025년 대전시청 단체보험(2차),단기수출보험(단체보험) 일반,대전광역시청,2,2,0,2025.03.31,2025.03.31,2025.04.01 ~ 2025.12.31,확정완료,중소중견기업,N,대전세종충남지사,김호수,대전광역시청,지원완료
1125020004,0,2025년 대전시청 단체보험 갱신,단기수출보험(단체보험) 일반,대전광역시청,167,167,0,2025.02.17,2025.02.17,2025.01.01 ~ 2025.12.31,확정완료,중소중견기업,N,대전세종충남지사,김호수,대전광역시청,지원완료
1125020003,0,2025년 무역협회 3차 단체보험(소액한도),단기수출보험(단체보험) 소규모,(사)한국무역협회,2,1,1,2025.02.10,2025.02.10,2025.02.16 ~ 2026.02.15,확정완료,중소중견기업,N,수출기업화팀,고준혁,한국무역협회,지원완료
1125020002,0,2025년 무역협회 3차 단체보험,단기수출보험(단체보험) 일반,(사)한국무역협회,9,7,2,2025.02.10,2025.02.10,2025.02.16 ~ 2026.02.15,확정완료,중소중견기업,N,수출기업화팀,고준혁,한국무역협회,지원완료
1125020001,0,2025년 제주특별자치도 단체보험,단기수출보험(단체보험) 일반,제주특별자치도청,47,47,0,2025.02.03,2025.02.03,2025.02.01 ~ 2026.01.31,확정완료,중소중견기업,N,제주지사,채수한,제주특별자치도청,지원완료
1125010007,0,2025년 무역협회 2차 단체보험(소액한도),단기수출보험(단체보험) 소규모,(사)한국무역협회,7,5,2,2025.01.31,2025.01.31,2025.02.01 ~ 2026.01.31,확정완료,중소중견기업,N,수출기업화팀,고준혁,한국무역협회,지원완료
1125010006,1,[계약추가]2025년 무역협회 2차 단체보험,단기수출보험(단체보험) 일반,(사)한국무역협회,1,1,0,2025.02.04,2025.02.04,2025.02.01 ~ 2026.01.31,확정완료,중소중견기업,N,수출기업화팀,고준혁,한국무역협회,지원완료
1125010006,0,2025년 무역협회 2차 단체보험,단기수출보험(단체보험) 일반,(사)한국무역협회,20,10,10,2025.01.24,2025.01.24,2025.02.01 ~ 2026.01.31,확정완료,중소중견기업,N,수출기업화팀,고준혁,한국무역협회,지원완료
1125010005,0,2025년 전북특별자치도청 일괄가입방식 단체보험(일반),단기수출보험(단체보험) 일반,전북특별자치도청,395,394,1,2025.01.24,2025.01.24,2025.02.05 ~ 2026.02.04,확정완료,중소중견기업,Y,전북지사,문지현,전북특별자치도청,지원완료
1125010004,0,2025년 전북특별자치도청 일괄가입방식 단체보험(소액),단기수출보험(단체보험) 소규모,전북특별자치도청,553,553,0,2025.01.24,2025.01.24,2025.02.05 ~ 2026.02.04,확정완료,중소중견기업,Y,전북지사,문지현,전북특별자치도청,지원완료
1125010003,0,2025년 인천광역시 단체보험(1차)_2월,단기수출보험(단체보험) 일반,인천광역시청,4,4,0,2025.01.24,2025.01.24,2025.02.01 ~ 2026.01.31,확정완료,중소중견기업,N,인천지사,정가연,인천광역시청,지원완료
1125010002,0,2025년 무역협회 1차 단체보험(소액한도),단기수출보험(단체보험) 소규모,(사)한국무역협회,2,2,0,2025.01.13,2025.01.13,2025.01.16 ~ 2026.01.15,확정완료,중소중견기업,N,수출기업화팀,석아름,한국무역협회,지원완료
1125010001,1,[계약추가]2025년 무역협회 단체보험 1차,단기수출보험(단체보험) 일반,(사)한국무역협회,1,1,0,2025.01.15,2025.01.15,2025.01.17 ~ 2026.01.15,확정완료,중소중견기업,N,수출기업화팀,석아름,한국무역협회,지원완료
