,대상자번호,업종코드,대상자명,대상자코드
2626647,6000238481,13221,(주)은솔텍스타일,100
2626648,6000158159,22211,(주)나라,100
2626652,6000268716,13229,(주)나드텍스타일,100
2627065,6000406968,46733,(주)대림항역,100
2627125,6000409824,46599,제인무역,100
2629811,3100001597,26299,에스케이하이닉스(주),100
2629969,3100107422,14199,(주)우일실업,100
2630348,6000193311,13999,(주)에스오에이테크,100
2630963,6000399677,46532,성호산업,100
2631675,6000314338,30310,(주)케이씨필터스,100
2631683,6000363573,10742,(주)너른들식품,100
2633275,6000271727,26299,(주)케이티이,100
2633400,6000144007,46721,(주)만호금속,100
2633403,6000160147,46739,뉴탑스에스엔와이주식회사,100
2633405,6000142539,46461,지에이인터내셔날,100
2635417,3100106491,28119,(주)에스피에스,100
2637528,6000173290,29119,(주)에스에이치아이,100
2638580,6000268037,46522,(주)큐리드테크놀러지,100
2640226,6000018118,46799,철력(주),100
2640227,6000036104,26310,(주)에이치에스일렉트로닉스,100
2640228,6000023634,59111,(주)모조 디지웍스,100
2640231,6000082190,13221,(주)광성커머스,100
2640239,6000094215,46411,(주)루벤스코리아,100
2640244,3100117609,33999,(주)인트로셀,100
2640375,6000248205,29241,대한중공업(주),100
2641927,3100117511,13310,(주)리치먼에셋,100
2641938,3100115626,33999,동그라미,100
2642198,6000260946,25111,NOZZLE&FLANGE,100
2643634,6000150773,33999,선일정공,100
2643635,6000132696,15211,(주)예티힐,100
2643636,6000133187,10219,아름다운나라,100
2644124,3100003054,22111,넥센타이어(주),100
2644632,3100107600,28511,(주)가이아,100
2644636,3100108531,29119,(주)이제이,100
2645329,6000128195,14199,미디어밸류(주),100
2645330,6000133186,26120,(주)머로우웨이브,100
2645333,6000150901,45120,(주)바른종합무역,100
2645335,6000150217,46800,(유)한국환경영향평가인증원,100
2645336,6000133756,14199,주식회사 정명텍스타일,100
2645339,6000141323,13221,중한교역,100
2645342,6000139300,29171,(주)이데아벡스,100
2645344,6000118673,46321,(주)믿을식품,100
2645348,6000146832,26299,(주)삼정기술,100
2645349,6000120675,13221,(주)에스앤제이콤,100
2647047,6000120240,47611,위프,100
2647048,6000120245,13229,(주)베스트맨상사,100
2647050,6000123779,14199,보국산업(주),100
2647051,6000120205,33999,KBJ 코퍼레이션,100
2647052,6000127683,31111,정우엔지니어링(유),100
2647053,6000106183,26120,(주)와이즈앤블루,100
2647054,6000136306,46799,(주)우석디앤씨,100
2647056,6000124242,46800,(주)케이엔씨엘,100
2647058,6000128707,14191,(주)원상통상,100
2647060,6000111762,46321,(주)글로벌영컨트롤,100
2647062,6000172599,13221,(주)서해물산,100
2647066,6000153333,46799,G SEVEN,100
2647390,3100003891,46321,호산물산(주),100
2648310,6000399318,29299,(주)노키온,100
2648968,6000411780,46329,푸드웰,100
2649042,6000100704,46313,은진수산,100
2650627,6000411780,46329,(주)푸드웰,100
2652196,6000411239,46712,오로라코리아주식회사,100
2653102,3100002103,46800,엠케이인터내셔널상사,100
2654541,3100000562,22111,한국타이어(주),100
2654544,3100012600,29133,(주)케이.피.씨.,100
2654741,3100108862,22211,(주)코스켐,100
2656064,3100002274,46800,(주)지오엔,100
2656199,3100107812,46522,(주)더파이버스,100
2658320,6000187820,22232,산수(주),100
2658525,6000404879,45120,(주)드림,100
2658534,3100111519,26329,(주)네오포토콘,100
2659955,6000400685,29271,(주)유컴테크놀러지,100
2661072,6000222600,46742,텍스플러스,100
2661585,6000162735,46201,농업회사법인머쉬엠(주),100
2662064,6000100704,10219,은진수산,100
2663322,6000124295,46313,남경물산,100
2663428,6000404900,29171,(주)월드에너지,100
2664987,3100106917,26529,삼신이노텍(주),100
2666539,6000400685,26110,(주)유컴테크놀러지,100
2667414,3100021968,14111,(주)우양통상,100
2667415,3100020945,33303,(주)제이에스컴퍼니,100
2668555,6000325743,13221,거명섬유(주),100
2669739,6000341901,46611,푸른목재(주),100
2669777,6000283422,29299,주식회사 동현씨스텍,100
2669865,6000185878,46800,아도니아,100
2671258,3100010773,29171,코웨이(주),100
2671260,3100107480,24191,(주)도스코,100
2672297,6000184307,46800,영서 KL trading,100
2676957,3100107602,46721,(주)하나메탈,100
2680070,3100102099,13310,(주)배명상사,100
2681656,3100104447,29293,(주)도일기계공업,100
2682402,3100113992,13229,동성코퍼,100
2683021,6000398807,46313,그랑프리수산,100
2683420,6000185659,38301,(주)피앤피케미칼,100
2684367,6000066169,26429,(주)휴먼씨큐리티,100
2684411,3100114540,20491,(주)씨엠와이,100
2685343,6000196692,26120,(주)휴엔텍,100
2686357,3100116480,28909,(주)대양엔지니어링,100
2686945,3100117780,46411,성진물산,100
2687500,3100024255,46493,동영아이웨어,100
2690066,6000221679,45211,주식회사 티티통상,100
2690268,3100001735,33999,엘에스산전(주),100
2691749,3100100893,46417,(주)카우스상사,100
2691758,6000394738,10212,미성영어조합법인,100
2696857,6000178768,14300,(주)세향텍스,100
2699267,6000417675,29271,주식회사 세미라인,100
2700099,3100115743,46800,(주)인우글로벌,100
2702430,6000195516,13999,하나산업,100
2703638,6000293183,26322,(주)가온디앤티,100
2705036,6000408166,27219,AMTEC(앰텍),100
2706226,6000201508,29119,(주)삼영시스템,100
2707928,6000415767,25999,(주)디.에이치.티,100
2713546,6000397654,52991,(주)유비아트,100
2724258,3100013462,26299,(주)청송상공,100
2726003,6000141242,20499,(주)휘우아이앤씨,100
2738896,6000387956,28422,주식회사포스코엘이디,100
2740757,3100109770,46800,(주)트라텍솔루션즈,100
2745984,3100005207,20111,에스케이케미칼(주),100
2746008,3100118258,46522,케이에스피(주),100
2759706,6000429746,46465,진흥무역,100
2759915,6000426353,24121,지케이스틸,100
2759995,6000431702,46322,알엔에프 트레이딩,100
2760043,3100023487,46800,G.K ELECTRONICS CO.,100
2762647,6000120241,46451,아이진 엔터프라이즈,100
2762947,6000181898,46739,(주)제이켐코리아,100
2763407,6000359202,46105,(주)이에이에스코리아,100
2763813,3100108527,46329,업카이트(주),100
2765508,6000101214,46800,동서상사,100
2766045,6000169557,46699,피엠지무역(주),100
2766535,6000364909,46109,(주)앙크무역,100
2766610,6000430312,46105,운창해태유통상사,100
2768191,6000431767,14191,(주)프레제넥스,100
2768549,3100007386,24199,태연기계(주),100
2768647,6000117224,26299,(주)디지아나인터내셔날,100
2768723,6000428323,46721,(주)아이티스,100
2771238,6000430312,46800,운창해태유통상사,100
2771715,6000131204,46311,동서농산(주),100
2771885,6000359067,46791,(유)공동체나눔환경,100
2771942,6000436180,17902,(주)제이에스월드,100
2772770,6000427702,46329,(주)낙원유통,100
2773328,6000436228,20432,(주)솔바이오텍,100
2774953,6000374824,22212,주식회사 솔라메이트,100
2775089,6000436022,29292,와이앤와이,100
2775968,6000130750,29294,포임스(주),100
2776192,6000430801,28512,주식회사 지티,100
2778583,3100007164,15129,(주)제양인더스트리,100
2780108,3100114827,45219,재성오토파츠주식회사,100
2780109,3100112520,27111,(주)젬스메디컬,100
2781398,6000397654,33910,(주)유비아트,100
2782611,6000195081,64131,부산경남화훼원예농업협동(조),100
2782869,6000431032,28422,(주)라이트스탠다드,100
2783054,6000431767,14191,프레제넥스,100
2783117,6000368247,52991,(주)에프아이지,100
2783349,3100102522,26322,(주)지피엔씨,100
2783358,6000083264,46721,(주)탑코글로벌,100
2783635,6000170342,46800,(주)대신무역,100
2783707,3100005983,45211,고려부품(주),100
2783965,3100103491,46799,위맥스,100
2784166,3100113957,15110,자인통상,100
2785034,3100113957,15190,자인통상,100
2785042,6000083730,13402,(주)다몬텍스타일,100
2786760,6000152366,28121,안성공업(주),100
2788827,6000427721,14499,지니스,100
2788877,6000429412,15110,광진레더피아,100
2789446,6000420405,24191,(주)우정테크,100
2790401,6000217237,26120,(주)루멘스,100
2790463,6000169557,23325,피엠지무역(주),100
2795401,3100114135,45219,우리상회,100
2796115,6000196582,24211,(주)엔피코,100
2800724,6000372767,17903,(주)매화벽지산업,100
2802155,6000315395,45219,(주)네오코리아,100
2802940,6000191425,33999,혜정농원영농조합법인,100
2809394,6000429746,45120,진흥무역,100
2811730,3100011868,33120,제이에이치트레이딩,100
2811819,3100026135,31111,K.S야나세산업(주),100
2842240,6000449855,22299,(주)대능산업,100
2842248,6000450781,46532,스톰파츠,100
2842271,6000018100,59111,주식회사 오션필름,100
2842273,6000032604,29269,(주)비엠에스트레이딩,100
2842275,6000141307,38301,주식회사 오성에프엔씨,100
2842452,3100104152,26221,영풍전자(주),100
2842890,6000150963,13221,(주)NAOS,100
2842899,6000159817,46739,아림통상,100
2842993,3100111473,20501,제이투텍스타일(주),100
2843102,6000206983,29119,글로벌파워(주),100
2843357,6000253754,14199,주식회사 엔피기업,100
2843368,6000242889,46539,매트릭스세미컨덕터(주),100
2843381,6000151086,13229,성원코퍼레이션,100
2843748,6000250875,13229,주식회사 일수무역,100
2843805,6000450708,20119,도나,100
2844405,6000153328,46611,솔롱고스자원개발(주),100
2844438,6000183276,46611,코스톤,100
2844502,3100116115,46741,(주) 도스문도,100
2844590,6000195030,31202,(주)소명,100
2844600,6000192235,46800,주식회사 테크닉스월드,100
2844627,6000224511,13221,(주)텍스꼬레,100
2844775,6000445207,14191,(주)거상코리아,100
2844877,6000241888,26120,(주)디페트엠,100
2845077,6000373016,22291,(주)나노뷰텍,100
2845301,6000450821,22231,(주)테크노폴리,100
2845912,6000162012,46539,성산레어메탈,100
2845948,6000185353,46105,엔제이에이치아시아(주),100
2846096,6000192327,46105,프로에스피트레이딩,100
2846110,6000180892,46441,(주)샌더스,100
2846131,6000205642,20301,주식회사 디에스지,100
2846324,6000244541,46799,(주)프리오션,100
2846333,6000239900,20433,(주)피에스포유,100
2846523,6000324006,30310,(주)씨에이원,100
2846739,6000152883,26410,(주)유경테크놀로지스,100
2846794,6000293509,46722,(주) 유니메탈,100
2847425,6000173757,26299,애니텍,100
2847427,6000173756,23110,건국자원,100
2847428,6000160208,26120,미리넷솔라 주식회사,100
2847448,6000176928,46611,(주)알하임,100
2847460,6000182397,13310,GN 테크,100
2847622,6000174272,14199,(주)와이에스어패럴,100
2847646,6000225711,22211,주식회사 유뎀,100
2847671,3100006223,45211,(주)피제이테크,100
2847672,3100000430,46799,(주)대우인터내셔널,100
2847873,6000239373,46800,(주)씨엠,100
2847911,6000260475,26410,티비텔레콤(주),100
2848064,6000281967,45120,코리아오토주식회사,100
2848065,6000282632,20423,(주)서해,100
2848982,6000158022,46411,(주)아트라스패션,100
2848997,6000180450,13221,(주)은하인터내셔날,100
2849010,6000185737,22211,(주)렉스플라텍,100
2849019,6000194774,10219,승우교역,100
2849024,3100021262,33203,(주)한국뮤즈,100
2849121,3100006223,45219,(주)피제이테크,100
2849160,6000185887,46800,일호수산,100
2849169,6000196683,26410,지엠전자,100
2849170,6000185559,33999,(주)거양,100
2849176,6000224172,29250,(주)신유에프에스,100
2849186,6000224188,22211,삼한기업,100
2849213,3100027208,46800,(주)토탈프린팅스,100
2849215,3100003432,45219,(주)로드스타,100
2849423,6000232076,29119,부광하이메탈(주),100
2849558,6000280613,46800,(주)제일푸드,100
2849818,6000149296,58211,(주)꾸러기소프트,100
2849842,3100001735,46594,엘에스산전(주),100
2849843,3100008310,29210,(주)대원지에스아이,100
2849935,6000451904,13402,(주)우림염직,100
2849949,3100113665,14191,(주)우리셔츠,100
2850243,3100000595,26120,삼성전자(주),100
2850523,6000202189,14199,(주)인우티엔에프,100
2850686,6000185317,46311,평택과수농업협동조합,100
2850698,6000227721,26299,일양산업,100
2850715,3100107988,45219,(주)케이플러스,100
2850719,3100111901,46109,(주)대광화학,100
2850721,3100114125,46800,(주)다린STC,100
2850805,3100003748,26120,삼성에스디아이(주),100
2850892,6000233245,46105,다인 (마운틴골드),100
2850914,6000243055,26310,(주)테이크텍,100
2850918,6000237974,24221,리스엠엔씨(주),100
2851150,6000372782,46539,상도인터내셔널,100
2851276,6000451904,29261,(주)우림염직,100
2851460,6000128202,14191,(주)아키아상사,100
2851537,3100111876,46733,(주)크레스코코퍼레이션,100
2851750,3100001384,26511,동부대우전자 주식회사,100
2852056,6000203512,41210,범양건영(주),100
2852195,6000180225,15129,(주)두성산업,100
2852201,6000180224,46321,해인수산,100
2852202,6000180324,90121,(주)예감,100
2852208,6000179786,15129,청목코포레이션,100
2852250,6000107738,46742,(주)서인코퍼레이션,100
2852269,3100113945,46313,(주)우리그리고파란해,100
2852462,6000182305,13999,(주)제이패션모드,100
2852486,6000260948,59120,(주)필립커뮤니케이션,100
2852487,6000261541,30310,주식회사 피에이치티,100
2852898,6000449886,20433,모드리나화장품,100
2853045,6000377879,13213,패션아이디,100
2853085,6000110719,32091,(주)거북표씽크,100
2853561,6000162913,1110,황토배기 채소 영농조합,100
2853564,6000152474,26299,(주)유월드테크,100
2853571,6000153742,13221,(주)지비텍스월드,100
2853738,6000440326,13310,으뜸실업(주),100
2853742,6000184431,23211,화이트스파(주),100
2853750,6000179711,46739,한국큐웨이트오일(주),100
2853780,6000224171,28111,성지인프라하이테크(주),100
2853968,6000234730,27310,아이디,100
2853976,6000233993,71310,(주)에드알스,100
2853985,6000245588,20433,(주)서울바이오,100
2853993,6000237998,10712,(주)성근식품,100
2854185,6000189969,26299,(주)에온웨이브,100
2855221,6000204105,46329,해성무역상사,100
2855263,6000187284,13221,승우싸이징,100
2855265,6000181253,46739,(주)우노켐코퍼레이션,100
2855289,6000129176,13229,(주)성은교역,100
2855326,3100109060,29163,(주)알테크놀로지,100
2855508,6000152356,10712,남도명가김치,100
2855523,6000257183,13229,(주)피엔피 쏘씽,100
2855673,6000254736,58211,(주)마블퀘스트,100
2855682,6000208673,26299,성진정밀,100
2855879,6000098684,26410,(주)이지넥스,100
2855924,6000267725,26321,(주) 위텔레콤,100
2856080,6000451132,26299,에이치기술(주),100
2856101,6000259575,29271,(주)디네트웍스,100
2856298,6000143428,26429,(주)케이씨이,100
2856581,6000152657,46311,우리영농조합법인,100
2856586,6000152654,14199,(주)에스비코리아아이엔씨,100
2856598,6000155751,46105,빈프로덕션,100
2856693,6000203015,46799,KOPA Marine ServicesCo,100
2856727,6000247418,46411,제이시코,100
2856787,6000146653,26120,(주)휴보테크,100
2856789,6000206940,22212,호성기업(주),100
2856794,6000241403,26120,(주)수인프린텍,100
2856987,6000253028,29241,(주)에이치이테크,100
